2018-11-11 17:56:58,701 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:03:20,730 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:03:20,878 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:03:20,881 DEBUG (0.003) SELECT VERSION(); args=None
2018-11-18 11:03:20,884 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:03:20.875122'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:03:20.875122')
2018-11-18 11:03:20,886 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:03:21,025 DEBUG (0.002) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:03:21,026 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:03:21,029 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:03:21.020222'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:03:21.020222')
2018-11-18 11:03:21,030 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:03:21,184 DEBUG (0.003) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:03:21,185 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:03:21,189 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:03:21.178835'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:03:21.178835')
2018-11-18 11:03:21,191 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:03:45,184 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:03:45,185 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:03:45,189 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:03:45.178328'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:03:45.178328')
2018-11-18 11:03:45,190 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:54,512 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:54,513 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:54,531 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:54.506976'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:54.506976')
2018-11-18 11:04:54,546 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:55,005 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:55,006 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:55,008 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:55.002553'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:55.002553')
2018-11-18 11:04:55,009 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:55,197 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:55,198 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:55,201 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:55.194457'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:55.194457')
2018-11-18 11:04:55,204 DEBUG (0.003) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:55,365 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:55,366 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:55,374 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:55.362253'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:55.362253')
2018-11-18 11:04:55,375 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:55,534 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:55,534 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:55,539 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:55.530506'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:55.530506')
2018-11-18 11:04:55,540 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:55,705 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:55,706 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:55,711 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:55.698578'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:55.698578')
2018-11-18 11:04:55,712 DEBUG (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:55,861 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:55,864 DEBUG (0.003) SELECT VERSION(); args=None
2018-11-18 11:04:55,867 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:55.858143'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:55.858143')
2018-11-18 11:04:55,869 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:56,064 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:56,067 DEBUG (0.003) SELECT VERSION(); args=None
2018-11-18 11:04:56,071 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:56.047347'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:56.047347')
2018-11-18 11:04:56,072 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:56,176 DEBUG (0.002) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:56,177 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:04:56,181 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:56.171777'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:56.171777')
2018-11-18 11:04:56,187 DEBUG (0.005) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:56,359 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:56,361 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:04:56,368 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:56.337703'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:56.337703')
2018-11-18 11:04:56,371 DEBUG (0.002) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:56,499 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:56,500 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:56,505 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:56.494084'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:56.494084')
2018-11-18 11:04:56,506 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:56,662 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:56,663 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:56,666 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:56.658868'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:56.658868')
2018-11-18 11:04:56,671 DEBUG (0.004) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:56,827 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:56,827 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:56,832 DEBUG (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:56.822693'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:56.822693')
2018-11-18 11:04:56,843 DEBUG (0.009) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:56,997 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:56,998 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:57,001 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:56.994668'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:56.994668')
2018-11-18 11:04:57,002 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:57,158 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:57,158 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:57,161 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:57.154961'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:57.154961')
2018-11-18 11:04:57,165 DEBUG (0.003) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:04:57,302 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:04:57,302 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:04:57,308 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:04:57.299439'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:04:57.299439')
2018-11-18 11:04:57,308 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:14,957 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:14,959 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:14,965 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:14.954908'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:14.954908')
2018-11-18 11:05:14,966 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:15,582 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:15,582 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:15,588 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:15.578505'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:15.578505')
2018-11-18 11:05:15,589 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:15,808 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:15,810 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:05:15,817 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:15.787022'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:15.787022')
